experiment_id,run,sample_index,timestamp_ms,sensor,channel,phase,raw_value,raw_valid,injection,fault_active,expected_fault,injected_value,injected_valid,detected_flags,active_flags,health_score,state
sht30_temperature_v02,5,2223,2224137,SHT30,temperature_C,INJECTION,27.32586,True,FREEZE,True,STUCK,27.36858,True,2,,65,DEGRADED
sht30_temperature_v02,5,2224,2225137,SHT30,temperature_C,INJECTION,27.33921,True,FREEZE,True,STUCK,27.36858,True,2,,65,DEGRADED
sht30_temperature_v02,5,2225,2226137,SHT30,temperature_C,INJECTION,27.33921,True,FREEZE,True,STUCK,27.36858,True,2,,65,DEGRADED
sht30_temperature_v02,5,2226,2227137,SHT30,temperature_C,INJECTION,27.33921,True,FREEZE,True,STUCK,27.36858,True,2,,65,DEGRADED
sht30_temperature_v02,5,2227,2228137,SHT30,temperature_C,INJECTION,27.33921,True,FREEZE,True,STUCK,27.36858,True,2,,65,DEGRADED
sht30_temperature_v02,5,2228,2229137,SHT30,temperature_C,INJECTION,27.32586,True,FREEZE,True,STUCK,27.36858,True,2,,65,DEGRADED
sht30_temperature_v02,5,2229,2230137,SHT30,temperature_C,INJECTION,27.31251,True,FREEZE,True,STUCK,27.36858,True,2,,65,DEGRADED
sht30_temperature_v02,5,2230,2231137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2231,2232137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2232,2233137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,5,2233,2234137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,5,2234,2235137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2235,2236137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2236,2237137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2237,2238137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2238,2239137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2239,2240137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2240,2241137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,5,2241,2242137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2242,2243137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,5,2243,2244137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2244,2245137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2245,2246137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2246,2247137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2247,2248137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2248,2249137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2249,2250137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2250,2251137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2251,2252137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2252,2253137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2253,2254137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2254,2255137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2255,2256137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2256,2257137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2257,2258137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,5,2258,2259137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2259,2260137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2260,2261137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2261,2262137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2262,2263137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2263,2264137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,5,2264,2265137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2265,2266137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2266,2267137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,5,2267,2268137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2268,2269137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2269,2270137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,5,2270,2271137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2271,2272137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2272,2273137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,5,2273,2274137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2274,2275137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2275,2276137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2276,2277137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,5,2277,2278137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2278,2279137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2279,2280137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,5,2280,2281137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,5,2281,2282137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,5,2282,2283137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,5,2283,2284137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,5,2284,2285137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2285,2286137,SHT30,temperature_C,INJECTION,27.32586,True,SPIKE,True,SPIKE,37.32586,True,4,,75,DEGRADED
sht30_temperature_v02,1,2286,2287137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,4,,75,DEGRADED
sht30_temperature_v02,1,2287,2288137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2288,2289137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2289,2290137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2290,2291137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2291,2292137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2292,2293137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,1,2293,2294137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,1,2294,2295137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,1,2295,2296137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2296,2297137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2297,2298137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2298,2299137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2299,2300137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2300,2301137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2301,2302137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2302,2303137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2303,2304137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2304,2305137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,1,2305,2306137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2306,2307137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2307,2308137,SHT30,temperature_C,RECOVERY,27.36858,True,PASS,False,NONE,27.36858,True,0,,100,HEALTHY
sht30_temperature_v02,1,2308,2309137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,1,2309,2310137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2310,2311137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2311,2312137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2312,2313137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2313,2314137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2314,2315137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2315,2316137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2316,2317137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2317,2318137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2318,2319137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2319,2320137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,1,2320,2321137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2321,2322137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2322,2323137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2323,2324137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2324,2325137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2325,2326137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2326,2327137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2327,2328137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2328,2329137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2329,2330137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2330,2331137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2331,2332137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2332,2333137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2333,2334137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2334,2335137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2335,2336137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,1,2336,2337137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2337,2338137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,1,2338,2339137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2339,2340137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,1,2340,2341137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2341,2342137,SHT30,temperature_C,INJECTION,27.32586,True,SPIKE,True,SPIKE,37.32586,True,4,,75,DEGRADED
sht30_temperature_v02,2,2342,2343137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,4,,75,DEGRADED
sht30_temperature_v02,2,2343,2344137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2344,2345137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2345,2346137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2346,2347137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2347,2348137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2348,2349137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2349,2350137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2350,2351137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2351,2352137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2352,2353137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2353,2354137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2354,2355137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,2,2355,2356137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,2,2356,2357137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2357,2358137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2358,2359137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2359,2360137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,2,2360,2361137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2361,2362137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2362,2363137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2363,2364137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2364,2365137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2365,2366137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,2,2366,2367137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,2,2367,2368137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2368,2369137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2369,2370137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2370,2371137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2371,2372137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2372,2373137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2373,2374137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2374,2375137,SHT30,temperature_C,RECOVERY,27.33921,True,PASS,False,NONE,27.33921,True,0,,100,HEALTHY
sht30_temperature_v02,2,2375,2376137,SHT30,temperature_C,RECOVERY,27.35523,True,PASS,False,NONE,27.35523,True,0,,100,HEALTHY
sht30_temperature_v02,2,2376,2377137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2377,2378137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,2,2378,2379137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,2,2379,2380137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2380,2381137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,2,2381,2382137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2382,2383137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2383,2384137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2384,2385137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2385,2386137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2386,2387137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,2,2387,2388137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2388,2389137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2389,2390137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2390,2391137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2391,2392137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2392,2393137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,2,2393,2394137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,2,2394,2395137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,2,2395,2396137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,2,2396,2397137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,3,2397,2398137,SHT30,temperature_C,INJECTION,27.29916,True,SPIKE,True,SPIKE,37.29916,True,4,,75,DEGRADED
sht30_temperature_v02,3,2398,2399137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,4,,75,DEGRADED
sht30_temperature_v02,3,2399,2400137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,3,2400,2401137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,3,2401,2402137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,3,2402,2403137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,3,2403,2404137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,3,2404,2405137,SHT30,temperature_C,RECOVERY,27.29916,True,PASS,False,NONE,27.29916,True,0,,100,HEALTHY
sht30_temperature_v02,3,2405,2406137,SHT30,temperature_C,RECOVERY,27.32586,True,PASS,False,NONE,27.32586,True,0,,100,HEALTHY
sht30_temperature_v02,3,2406,2407137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,3,2407,2408137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,3,2408,2409137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
sht30_temperature_v02,3,2409,2410137,SHT30,temperature_C,RECOVERY,27.31251,True,PASS,False,NONE,27.31251,True,0,,100,HEALTHY
